,model,tmscore
0,af3_jian_0,0.849
1,af3_jian_1,0.849
2,af3_jian_2,0.849
3,af3_jian_3,0.849
4,af3_jian_4,0.849
5,af3_jian_5,0.849
6,af3_jian_6,0.849
7,af3_jian_7,0.849
8,af3_jian_8,0.849
9,af3_jian_9,0.849
10,af3_pawan_0,0.887
11,af3_pawan_1,0.887
12,af3_pawan_2,0.887
13,af3_pawan_3,0.887
14,af3_pawan_4,0.887
15,af3_pawan_5,0.887
16,af3_pawan_6,0.887
17,af3_pawan_7,0.887
18,af3_pawan_8,0.887
19,af3_pawan_9,0.887
20,af3_refine_0,0.712
21,af3_refine_1,0.712
22,af3_refine_2,0.712
23,af3_refine_3,0.712
24,af3_refine_4,0.712
25,af3_refine_5,0.712
26,af3_refine_6,0.712
27,af3_refine_7,0.712
28,af3_refine_8,0.712
29,af3_refine_9,0.712
30,afsample_v1_0,0.81
31,afsample_v1_1,0.81
32,afsample_v1_2,0.81
33,afsample_v1_3,0.81
34,afsample_v1_4,0.81
35,afsample_v1_5,0.81
36,afsample_v1_6,0.81
37,afsample_v1_7,0.81
38,afsample_v1_8,0.81
39,afsample_v1_9,0.81
40,afsample_v1_not_0,0.836
41,afsample_v1_not_1,0.836
42,afsample_v1_not_2,0.836
43,afsample_v1_not_3,0.836
44,afsample_v1_not_4,0.836
45,afsample_v1_not_5,0.836
46,afsample_v1_not_6,0.836
47,afsample_v1_not_7,0.836
48,afsample_v1_not_8,0.836
49,afsample_v1_not_9,0.836
50,afsample_v1_r21_not_0,0.854
51,afsample_v1_r21_not_1,0.854
52,afsample_v1_r21_not_2,0.854
53,afsample_v1_r21_not_3,0.854
54,afsample_v1_r21_not_4,0.854
55,afsample_v1_r21_not_5,0.854
56,afsample_v1_r21_not_6,0.854
57,afsample_v1_r21_not_7,0.854
58,afsample_v1_r21_not_8,0.854
59,afsample_v1_r21_not_9,0.854
60,afsample_v2_0,0.868
61,afsample_v2_1,0.868
62,afsample_v2_2,0.868
63,afsample_v2_3,0.868
64,afsample_v2_4,0.868
65,afsample_v2_5,0.868
66,afsample_v2_6,0.868
67,afsample_v2_7,0.868
68,afsample_v2_8,0.868
69,afsample_v2_9,0.868
70,afsample_v2_not_0,0.879
71,afsample_v2_not_1,0.879
72,afsample_v2_not_2,0.879
73,afsample_v2_not_3,0.879
74,afsample_v2_not_4,0.879
75,afsample_v2_not_5,0.879
76,afsample_v2_not_6,0.879
77,afsample_v2_not_7,0.879
78,afsample_v2_not_8,0.879
79,afsample_v2_not_9,0.879
80,afsample_v2_r21_not_0,0.895
81,afsample_v2_r21_not_1,0.895
82,afsample_v2_r21_not_2,0.895
83,afsample_v2_r21_not_3,0.895
84,afsample_v2_r21_not_4,0.895
85,afsample_v2_r21_not_5,0.895
86,afsample_v2_r21_not_6,0.895
87,afsample_v2_r21_not_7,0.895
88,afsample_v2_r21_not_8,0.895
89,afsample_v2_r21_not_9,0.895
90,deepmsa2_0_0,0.767
91,deepmsa2_0_1,0.767
92,deepmsa2_0_2,0.767
93,deepmsa2_0_3,0.767
94,deepmsa2_0_4,0.767
95,deepmsa2_0_5,0.767
96,deepmsa2_0_6,0.767
97,deepmsa2_0_7,0.767
98,deepmsa2_0_8,0.767
99,deepmsa2_0_9,0.767
100,deepmsa2_1_0,0.751
101,deepmsa2_1_1,0.751
102,deepmsa2_1_2,0.751
103,deepmsa2_1_3,0.751
104,deepmsa2_1_4,0.751
105,deepmsa2_1_5,0.751
106,deepmsa2_1_6,0.751
107,deepmsa2_1_7,0.751
108,deepmsa2_1_8,0.751
109,deepmsa2_1_9,0.751
110,deepmsa2_10_0,0.788
111,deepmsa2_10_1,0.788
112,deepmsa2_10_2,0.788
113,deepmsa2_10_3,0.788
114,deepmsa2_10_4,0.788
115,deepmsa2_10_5,0.788
116,deepmsa2_10_6,0.788
117,deepmsa2_10_7,0.788
118,deepmsa2_10_8,0.788
119,deepmsa2_10_9,0.788
120,deepmsa2_11_0,0.793
121,deepmsa2_11_1,0.793
122,deepmsa2_11_2,0.793
123,deepmsa2_11_3,0.793
124,deepmsa2_11_4,0.793
125,deepmsa2_11_5,0.793
126,deepmsa2_11_6,0.793
127,deepmsa2_11_7,0.793
128,deepmsa2_11_8,0.793
129,deepmsa2_11_9,0.793
130,deepmsa2_12_0,0.786
131,deepmsa2_12_1,0.786
132,deepmsa2_12_2,0.786
133,deepmsa2_12_3,0.786
134,deepmsa2_12_4,0.786
135,deepmsa2_12_5,0.786
