,model,tmscore
0,afsample_v1_0,0.713
1,afsample_v1_1,0.711
2,afsample_v1_2,0.672
3,afsample_v1_3,0.685
4,afsample_v1_4,0.682
5,afsample_v1_not_0,0.702
6,afsample_v1_not_1,0.709
7,afsample_v1_not_2,0.7
8,afsample_v1_not_3,0.682
9,afsample_v1_not_4,0.671
10,afsample_v1_r21_not_0,0.758
11,afsample_v1_r21_not_1,0.74
12,afsample_v1_r21_not_2,0.719
13,afsample_v1_r21_not_3,0.73
14,afsample_v1_r21_not_4,0.728
15,afsample_v2_0,0.767
16,afsample_v2_1,0.766
17,afsample_v2_2,0.756
18,afsample_v2_3,0.759
19,afsample_v2_4,0.753
20,afsample_v2_not_0,0.762
21,afsample_v2_not_1,0.762
22,afsample_v2_not_2,0.753
23,afsample_v2_not_3,0.753
24,afsample_v2_not_4,0.762
25,afsample_v2_r21_not_0,0.76
26,afsample_v2_r21_not_1,0.764
27,afsample_v2_r21_not_2,0.762
28,afsample_v2_r21_not_3,0.758
29,afsample_v2_r21_not_4,0.758
30,deepmsa2_0_0,0.787
31,deepmsa2_0_1,0.786
32,deepmsa2_0_2,0.786
33,deepmsa2_0_3,0.79
34,deepmsa2_0_4,0.795
35,deepmsa2_1_0,0.808
36,deepmsa2_1_1,0.809
37,deepmsa2_1_2,0.799
38,deepmsa2_1_3,0.775
39,deepmsa2_1_4,0.814
40,deepmsa2_10_0,0.766
41,deepmsa2_10_1,0.765
42,deepmsa2_10_2,0.761
43,deepmsa2_10_3,0.763
44,deepmsa2_10_4,0.772
45,deepmsa2_11_0,0.765
46,deepmsa2_11_1,0.76
47,deepmsa2_11_2,0.783
48,deepmsa2_11_3,0.764
49,deepmsa2_11_4,0.773
50,deepmsa2_12_0,0.781
51,deepmsa2_12_1,0.774
52,deepmsa2_12_2,0.764
53,deepmsa2_12_3,0.763
54,deepmsa2_12_4,0.758
55,deepmsa2_13_0,0.779
56,deepmsa2_13_1,0.763
57,deepmsa2_13_2,0.759
58,deepmsa2_13_3,0.765
59,deepmsa2_13_4,0.771
60,deepmsa2_14_0,0.791
61,deepmsa2_14_1,0.766
62,deepmsa2_14_2,0.753
63,deepmsa2_14_3,0.767
64,deepmsa2_14_4,0.767
65,deepmsa2_2_0,0.799
66,deepmsa2_2_1,0.8
67,deepmsa2_2_2,0.798
68,deepmsa2_2_3,0.796
69,deepmsa2_2_4,0.81
70,deepmsa2_3_0,0.816
71,deepmsa2_3_1,0.8
72,deepmsa2_3_2,0.812
73,deepmsa2_3_3,0.805
74,deepmsa2_3_4,0.803
75,deepmsa2_4_0,0.795
76,deepmsa2_4_1,0.805
77,deepmsa2_4_2,0.807
78,deepmsa2_4_3,0.771
79,deepmsa2_4_4,0.805
80,deepmsa2_5_0,0.805
81,deepmsa2_5_1,0.81
82,deepmsa2_5_2,0.814
83,deepmsa2_5_3,0.8
